gene	P_normalized_baseline	B_normalized_baseline	P_normalized_TRP_12.5min	B_normalized_TRP_12.5min	B_by_P_baseline	pauseRelease_kelong30_baseline	pauseRelease_kelong45_baseline	pauseRelease_kelong60_baseline	B_by_P_TRP_12.5min	pauseRelease_kelong30_TRP_12.5min	pauseRelease_kelong45_TRP_12.5min	pauseRelease_kelong60_TRP_12.5min	pauseRelease_FC	initiationRate_FC_bound1	initiationRate_FC_bound2	initiationRate_baseline_kelong45_termination_point01	initiationRate_baseline_kelong45_termination_point1	initiationRate_baseline_kelong45_termination_1	initiationRate_TRP_12.5min_kelong45_termination_point01	initiationRate_TRP_12.5min_kelong45_termination_point1	initiationRate_TRP_12.5min_kelong45_termination_1
Zbtb5	0.2454983111608797	0.00024122652634318525	0.05887396122815533	0.00017627016724522265	0.000982599534809447	0.029477986044283408	0.04421697906642511	0.058955972088566816	0.0029940259423367095	0.08982077827010129	0.13473116740515192	0.17964155654020258	3.04704595948881	0.2398141190860336	0.7307246425894669	0.013310176797052133	0.03540502480153131	0.256353504846323	0.008520897138316573	0.013819553648850553	0.06680611875419035
Polr1e	0.6056351227024458	0.0002727228114441087	0.10122532758888592	0.00019587154015207711	0.0004503087770523837	0.013509263311571512	0.020263894967357268	0.027018526623143024	0.0019350052483661502	0.058050157450984505	0.08707523617647676	0.11610031490196901	4.297063141945053	0.16713913013697335	0.7182073956883457	0.01832887774200935	0.07283603878522947	0.6179076492174307	0.00982647258273233	0.018936752065732063	0.11003954689572938
Tomm5	0.26886315020747537	0.0009449212841627425	0.15988437907936734	0.0003908223643670241	0.003514506481953994	0.10543519445861983	0.15815279168792973	0.21087038891723967	0.002444406180374995	0.07333218541124985	0.10999827811687478	0.1466643708224997	0.6955190416994066	0.5946682502082875	0.4136030915139311	0.04521008928939817	0.06940777280807095	0.3113846079947988	0.01918585018730976	0.03357544430445282	0.17747138547588343
Trmt10b	0.37583691109649864	0.00017353982081958714	0.07137332058720768	9.725396102627963e-05	0.00046174235604823187	0.013852270681446956	0.020778406022170435	0.027704541362893912	0.0013626094488268852	0.040878283464806556	0.061317425197209834	0.08175656692961311	2.9510167975245314	0.1899050318899681	0.5604129390417276	0.011567661047846407	0.04539298304653129	0.38364620303338004	0.00509016145205466	0.01151376030490335	0.07574974883339027
Exosc3	0.14603828105579789	0.0005963461061120825	0.032400698580987465	0.00033928552328946996	0.0040834916831445885	0.12250475049433765	0.1837571257415065	0.2450095009886753	0.010471549631604569	0.31414648894813707	0.47121973342220563	0.6282929778962741	2.5643616894893997	0.22186442038856852	0.5689406199052159	0.028295957585601692	0.041439402880623505	0.1728738558308416	0.015591855533836022	0.018507918406124896	0.04766854712901361
Dcaf10	0.17165548960275123	0.00012895663221921681	0.0406619950990876	9.936804415652834e-05	0.0007512525962184547	0.022537577886553643	0.03380636682983046	0.045075155773107285	0.0024437572213164235	0.07331271663949271	0.10996907495923906	0.14662543327898542	3.2529101844272494	0.23688141400655724	0.7705539641234578	0.0075196033458922685	0.02296859741013988	0.177458538052616	0.004878181938034651	0.008537761496952536	0.04513355708613137
Slc25a51	0.16520081145820245	0.0003612395284617067	0.014188732451919813	0.00023477841406484043	0.0021866692135050687	0.06560007640515206	0.09840011460772809	0.13120015281030412	0.016546820856649082	0.49640462569947247	0.7446069385492087	0.9928092513989449	7.567134870905213	0.08588778908939991	0.6499244838033503	0.017907786895358827	0.032775859926597053	0.18145659023897925	0.010706915957437018	0.011983901878109802	0.024753761084837633
Aldh1b1	0.0863152195728257	9.68321547819878e-05	0.004023233677147883	3.80680806020448e-05	0.0011218433465292731	0.03365530039587819	0.05048295059381729	0.06731060079175638	0.009462060535601726	0.2838618160680518	0.42579272410207764	0.5677236321361036	8.43438664130351	0.04661094181372508	0.39313470497225805	0.005220599160917708	0.012988968922472022	0.09067266653801516	0.0017532959638634949	0.002115386994806804	0.005736297304239899
Tstd2	0.39079670846848014	0.00023146247562770043	0.09741707506715956	0.00018045850342581589	0.0005922835853321142	0.017768507559963426	0.026652761339945142	0.03553701511992685	0.0018524319612491687	0.05557295883747506	0.08335943825621259	0.11114591767495012	3.127609825976259	0.2492781360644873	0.7796447477563373	0.014323778487931323	0.049495482250094536	0.4012125198717267	0.009094803404833311	0.01786234016087767	0.10553770772132127
Ncbp1	0.3532284329254993	0.0003100796760134062	0.04680426019671167	0.00023922552685887798	0.0008778446102010317	0.02633533830603095	0.039503007459046426	0.0526706766120619	0.005111191285866863	0.1533357385760059	0.23000360786400886	0.3066714771520118	5.822432838878364	0.13250422625684644	0.7714969582480314	0.017485869749858274	0.049276428713153214	0.3671820183461026	0.011233191310616626	0.015445574728320676	0.05756940890536118
Xpa	0.4855169754384963	0.00020788526204622597	0.07284786360065854	0.00013908685077468135	0.00042817300437018434	0.01284519013110553	0.019267785196658296	0.02569038026221106	0.0019092783768805545	0.05727835130641663	0.08591752695962496	0.11455670261283327	4.459128336894997	0.15004184670343554	0.6690558503553447	0.01421000654646513	0.05790653433592981	0.49487181223057647	0.006987386920867246	0.013543694644926513	0.07910677188551919
Foxe1	0.06115182892464824	2.0693592403977642e-05	0.022235197974991253	1.0198079067516802e-05	0.00033839695014643715	0.010151908504393115	0.015227862756589671	0.02030381700878623	0.00045864575071411363	0.013759372521423409	0.020639058782135112	0.027518745042846817	1.3553483579436525	0.3636064262671463	0.4928133727789365	0.0015427299474254762	0.007046394550643818	0.06208304058282723	0.0006812655377881686	0.0026824333555373818	0.02269411153302951
Anp32b	0.07910406907690101	0.0012715843611620149	0.03451973000146361	0.0008693182211035502	0.01607482871615421	0.48224486148462636	0.7233672922269395	0.9644897229692527	0.02518322770968057	0.7554968312904171	1.1332452469356256	1.5109936625808342	1.5666249485055463	0.43638374617499465	0.6836496638800584	0.058012336943059684	0.06513170315998078	0.13632536532919168	0.0394645172496744	0.04257129294980612	0.07363904995112337
Nans	0.5027969237050912	0.00033442831283636657	0.06289719490530317	0.0002455495869886046	0.0006651359566243508	0.019954078698730525	0.029931118048095784	0.03990815739746105	0.0039039831165491473	0.11711949349647442	0.17567924024471163	0.23423898699294884	5.869451316934295	0.12509462954112002	0.7342368381015346	0.02007724331468741	0.06532896644814562	0.5178461977827277	0.011678703363540238	0.017339450905017526	0.07394692631979037
Alg2	0.4281299955859846	0.00044171229897161816	0.10970145327079037	0.00026323355412787697	0.0010317247180194496	0.03095174154058349	0.04642761231087523	0.06190348308116698	0.0023995448216907697	0.0719863446507231	0.10797951697608464	0.1439726893014462	2.325760718709014	0.25623398127160235	0.5959389284399139	0.024158353409582663	0.06269005301232128	0.4480070490397074	0.012942524468462368	0.022815655262833502	0.12154696320654483
Sec61b	0.9390453995411898	0.00028435548179515805	0.1399831195156898	0.0001922296754664977	0.0003028133484644	0.009084400453931999	0.013626600680898	0.018168800907863998	0.001373234688093602	0.04119704064280806	0.061795560964212085	0.08239408128561612	4.534921247882324	0.149069597257049	0.6760188840142521	0.02218645067619401	0.1067005366349011	0.951841396221972	0.010050166591149295	0.02264864734756138	0.1486334549116822
Bpnt2	0.10231756063927804	0.00020112130962604064	0.03663876142193976	0.0001612175532340355	0.0019656577851293443	0.05896973355388033	0.08845460033082049	0.11793946710776065	0.004400191135759747	0.1320057340727924	0.1980086011091886	0.2640114681455848	2.2385336700254794	0.35808869164805657	0.8015935931095464	0.01007363453956461	0.01928221499709963	0.11136801957244986	0.007621177509750996	0.010918666037725573	0.04389355131747136
Invs	0.3615657643947029	7.016267288374568e-05	0.08132398928256328	2.9395118384106672e-05	0.0001940523130037076	0.005821569390111228	0.008732354085166842	0.011643138780222455	0.00036145691626086147	0.010843707487825843	0.016265561231738765	0.021687414975651687	1.862677701007127	0.2249217080016072	0.41895664996703	0.006772977923715584	0.03931389671923884	0.36472308467447145	0.002136020220110433	0.00945517925554113	0.08264676960984808
Tex10	0.5360111977049775	0.0005601498837775554	0.03832813359919491	0.0004687147884958651	0.0010450339212612193	0.03135101763783658	0.04702652645675487	0.06270203527567315	0.012229001114359258	0.36687003343077773	0.5503050501461666	0.7337400668615555	11.702013557225445	0.07150621808518794	0.8367667334587886	0.030566856747039767	0.07880786454048774	0.5612179424749675	0.021475446818305877	0.02492497884223342	0.05942029908150884
Msantd3	0.25203685914972446	0.0003147194251215549	0.03261552774479185	0.0002609500910642172	0.0012487039641078585	0.03746111892323575	0.05619167838485364	0.0749222378464715	0.008000793153067606	0.2400237945920282	0.3600356918880423	0.4800475891840564	6.407277772024856	0.12940776938271692	0.8291515242932008	0.016682742721967216	0.03936606004544242	0.2661992332801944	0.012068909375337692	0.015004306872368959	0.044358281842681625
Tmeff1	0.033954581905413714	0.0004625710206641309	0.014188732451919813	0.000356025869111866	0.013623228286323815	0.40869684858971445	0.6130452728845717	0.8173936971794289	0.025092154659924804	0.7527646397977441	1.1291469596966162	1.5055292795954882	1.8418655352868525	0.41787386725729536	0.7696674741982454	0.021155241748940026	0.02421115412042726	0.0547702778352996	0.01616305143455317	0.017440037355225955	0.030209896561953786
Mrpl50	2.8241794260795716	0.00040059734184585494	0.9491407738702063	0.00024092940806751768	0.0001418455704855659	0.004255367114566978	0.006383050671850466	0.008510734229133956	0.0002538394879877581	0.007615184639632743	0.011422776959449115	0.015230369279265486	1.7895482186635403	0.3360766547286164	0.6014253788039972	0.046268674643859184	0.30044482299102065	2.8422063064626353	0.02033323110174036	0.10575590075005893	0.9599825972332446
Zfp189	0.20065136627950417	0.00014312301252375668	0.024354231226691715	9.1791989073349e-05	0.0007132919908673266	0.021398759726019796	0.0320981395890297	0.04279751945203959	0.003769036608831526	0.11307109826494578	0.16960664739741865	0.22614219652989156	5.284002424096435	0.1213758554365718	0.6413503143536239	0.008447049226364092	0.026505672191519468	0.20709190184307322	0.004374181820567622	0.006566062630969876	0.02848487073499242
Fktn	0.6452373644899418	0.00014283496574795973	0.3083437817622519	0.00011720978640663841	0.0002213680942994836	0.006641042828984508	0.009961564243476762	0.013282085657969017	0.0003801269665201579	0.011403808995604737	0.017105713493407105	0.022807617991209474	1.7171714276308183	0.477876512941864	0.8205958939596179	0.012879947103557606	0.07095130990765237	0.6516649379486	0.008357878205921248	0.03610881856452392	0.31361822215055063
Tmem38b	1.1539514420332824	0.00013095029624961998	0.294154968736463	0.00011618914006705664	0.00011347990173562529	0.0034043970520687586	0.005106595578103138	0.006808794104137517	0.0003949929541090019	0.011849788623270057	0.017774682934905087	0.023699577246540114	3.4807304911949877	0.2549110456659744	0.8872766491919549	0.017432277751565722	0.12128790753456115	1.1598442053645153	0.008170060990382179	0.034644008176663854	0.29938348003948057
Zfp462	0.4186500023536544	0.0005335912610033683	0.07518172418493907	0.00037286504391312677	0.0012745521509698148	0.03823656452909444	0.05735484679364167	0.07647312905818889	0.004959517062895742	0.14878551188687225	0.22317826783030836	0.2975710237737445	3.8911840987612893	0.17958132989912023	0.6987840153378619	0.028198106768688114	0.065876606980517	0.442661609098806	0.017530744217940094	0.02429709939458461	0.09196065116102978
Rad23b	0.5317924540515464	0.0005289182848937889	0.21771345653729277	0.00045890297112892187	0.0009945953178991914	0.029837859536975743	0.04475678930546361	0.059675719073951486	0.0021078300736560814	0.06323490220968245	0.09485235331452367	0.1264698044193649	2.119284130663607	0.40939553556769703	0.8676254616931486	0.029119247360735963	0.07698056822537515	0.5555937768717669	0.02282776826617441	0.042421979354530764	0.23836409023809424
Elp1	1.1544723511836463	0.0004433626827123319	0.650162394190331	0.0003510522510440787	0.0003840392385818208	0.011521177157454623	0.017281765736181936	0.023042354314909246	0.0005399454877442672	0.016198364632328016	0.024297546948492024	0.03239672926465603	1.405964374208679	0.563168440997083	0.7917947647205411	0.0314960442338914	0.13539855584041957	1.1744236719057013	0.022298975238886853	0.08081359071601665	0.6659597454873145
Abitram	0.11734494850038049	0.00040068421080593857	0.05675492889206703	0.0001769435909656459	0.0034145842315882846	0.10243752694764854	0.1536562904214728	0.2048750538952971	0.0031176779606604064	0.0935303388198122	0.14029550822971829	0.1870606776396244	0.9130476067389988	0.483658901532374	0.44160360252214714	0.01920423897127104	0.029765284336305285	0.13537573798664773	0.008530010882374737	0.01363795448266077	0.0647173904855211
Ptpn3	0.3469923054503502	0.0005232836864049364	0.09784658231876354	0.0003283957104395921	0.001508055591393542	0.045241667741806255	0.06786250161270939	0.09048333548361251	0.003356230771247054	0.10068692313741162	0.15103038470611743	0.20137384627482324	2.2255351794728453	0.28198487626914837	0.6275672622162872	0.02701768894272564	0.05824699643325716	0.37054007133857236	0.01575627279296928	0.024562465201658	0.11262438928854519
Pakap	0.23941326770255275	0.00024262726690429343	0.06692042766683892	0.0001947428925634421	0.0010134244824131207	0.03040273447239362	0.04560410170859043	0.06080546894478724	0.002910066467790119	0.08730199403370356	0.13095299105055536	0.17460398806740712	2.8715178272196464	0.2795184590604265	0.8026422382289796	0.013312359687718732	0.03485955378094848	0.25033149471324595	0.009432634442023283	0.015455472932038786	0.07568385783219382
Txn1	6.141677688936405	0.0008956504077917611	1.1825761673122812	0.0006237678648760649	0.00014583155501715473	0.004374946650514642	0.006562419975771963	0.008749893301029285	0.0005274652763328921	0.015823958289986763	0.023735937434980144	0.031647916579973526	3.6169488576792883	0.19254936960345043	0.6964412224340671	0.10172104523999331	0.6544720372442698	6.181981957287035	0.039895315592545735	0.14632717065065104	1.210645721231704
Ecpas	0.08278527995461664	0.00013991646289652118	0.0101654987747719	0.0001089274294963857	0.0016901128192502845	0.05070338457750853	0.0760550768662628	0.10140676915501706	0.010715404321007347	0.3214621296302204	0.4821931944453306	0.6429242592604408	6.340052686991974	0.12279355436551866	0.7785176043004016	0.00712409362988962	0.014574768825805117	0.0890815207849601	0.005003389315085076	0.005918284204814547	0.015067233102109256
Zkscan16	0.32663627025758474	2.802791351176224e-05	0.048493632373966894	1.7687225794397128e-05	8.580771966830101e-05	0.00257423159004903	0.0038613473850735457	0.00514846318009806	0.0003647329541742528	0.010941988625227583	0.016412982937841374	0.021883977250455166	4.250584394786009	0.14846370960495264	0.6310575272388534	0.004527618810605148	0.033924883133787775	0.32789752636561403	0.0012808614844875398	0.005645288398144561	0.04928955753471476
Ptgr1	0.654836108498238	0.00011768735810278031	0.10546323477577196	7.909047500747429e-05	0.00017972032478886583	0.005391609743665975	0.008087414615498962	0.01078321948733195	0.0007499340900706349	0.022498022702119046	0.033747034053178575	0.04499604540423809	4.172783968377824	0.1610528701870687	0.6720388347778351	0.011844292199607495	0.07077954196444892	0.6601320396128632	0.004613703723094063	0.014105394852913539	0.1090223061511083
Dnajc25	0.15656077884017888	0.00016462567036707704	0.04468522877623552	0.00013190754926356473	0.0010515128475129202	0.03154538542538761	0.04731807813808141	0.06309077085077522	0.0029519273566686035	0.0885578207000581	0.13283673105008717	0.1771156414001162	2.8073145883577353	0.28541777262012286	0.8012574768530419	0.008973762954920255	0.023064233050536356	0.16396893400669735	0.006382692004622768	0.010404362594483966	0.05062106849309593
Gm20503	0.15656077884017888	0.0001645223364662775	0.04468522877623552	0.00013170636576478864	0.0010508528233257321	0.031525584699771965	0.047288377049657944	0.06305116939954393	0.0029474251194800344	0.08842275358440103	0.13263413037660154	0.17684550716880207	2.804793453522866	0.28541777262012286	0.8005379001639985	0.008969112929384277	0.023059583025000375	0.16396428398116136	0.006373638747177844	0.010395309337039041	0.05061201523565101
Gng10	0.12042107342445604	0.00010685899799971156	0.05463589747159088	6.822809768074764e-05	0.0008873778896078982	0.026621336688236946	0.03993200503235542	0.05324267337647389	0.001248777833588701	0.03746333500766103	0.05619500251149155	0.07492667001532206	1.4072672400486483	0.4537071122013018	0.6384871555779684	0.0060128656442315805	0.016850762252432625	0.12522972833444307	0.003616623370349553	0.008533854142792733	0.05770616186722453
Inip	0.17984159009938258	0.0006175183977904971	0.0203309975495438	0.0005080848239551917	0.0034336795924082364	0.1030103877722471	0.15451558165837065	0.2060207755444942	0.024990649018429126	0.7497194705528738	1.1245792058293107	1.4994389411057476	7.278095799527338	0.11304947614346965	0.8227849174585524	0.029586743801566194	0.045772486910510626	0.20762991799995495	0.023067127053479065	0.02489691683293801	0.04319481462752743
Snx30	1.0144345716825618	0.0002835433339030889	0.23168743307438022	0.00023944397270110384	0.00027950874488908453	0.008385262346672535	0.012577893520008803	0.01677052469334507	0.0010334784650328163	0.031004353950984487	0.04650653092647673	0.062008707901968975	3.6974816850289396	0.22839071098503547	0.8444704708979065	0.022903795742464622	0.11420290719389518	1.0271940217082007	0.013091853102293475	0.0339437220789877	0.2424624118459299
Zfp37	0.2772004475701265	0.00016991008688200574	0.13384069967961207	0.00011844678722964276	0.0006129502617019465	0.018388507851058396	0.02758276177658759	0.03677701570211679	0.0008849833235568907	0.02654949970670672	0.03982424956006008	0.05309899941341344	1.4438093575482038	0.48283002734240854	0.6971145115822246	0.010417958385391524	0.03536599866670291	0.28484640147981677	0.006668512422130045	0.018714175393295132	0.139170805104946
Slc31a2	0.2542896168696351	0.00011580109109865002	0.05675477506922531	6.62952159108042e-05	0.00045539056027606894	0.013661716808282069	0.020492575212423102	0.027323433616564138	0.0011680993507584543	0.035042980522753626	0.05256447078413044	0.07008596104550725	2.5650495479096533	0.2231895103224816	0.5724921525508584	0.007753945268135602	0.03064001078640276	0.25950066596907434	0.003550832466678442	0.00865876222290872	0.0597380597852115
Fkbp15	0.08534026888541041	0.00010794661283219882	0.05696975805587141	8.874647865675935e-05	0.001264896563393101	0.03794689690179303	0.05692034535268954	0.07589379380358606	0.0015577822635252174	0.046733467905756526	0.07010020185863479	0.09346693581151305	1.231549131058153	0.6675600956023099	0.8221330556681223	0.005711000266303052	0.013391624465989987	0.09019786646285935	0.004563289120112885	0.009690567345141312	0.06096334959542558
Slc31a1	5.631837282777335	0.0002939491766728479	0.8441367662009096	0.00024651034150611773	5.21941884883235e-05	0.0015658256546497052	0.0023487384819745574	0.0031316513092994104	0.00029202654282617374	0.008760796284785212	0.013141194427177818	0.017521592569570425	5.595001115718156	0.1498865687725666	0.8386155195136762	0.0695460857780515	0.5764114412280117	5.645064995727613	0.019534333029784395	0.09550664198786626	0.8552297315686849
Cdc26	0.2198811046740537	0.0003363054266923534	0.016307763872395964	0.00021391896702618814	0.001529487616459287	0.04588462849377861	0.06882694274066792	0.09176925698755722	0.013117614940959947	0.3935284482287984	0.5902926723431976	0.7870568964575968	8.576476723183147	0.07416628134814125	0.6360853856273858	0.01733255524789644	0.03712185466856127	0.2350148488752096	0.009789431154902427	0.011257129903418064	0.02593411738857443
Prpf4	0.6377072334900229	0.0005998521722913647	0.10567821959364283	0.0004438434306541095	0.000940638808514863	0.028219164255445888	0.04232874638316883	0.056438328510891776	0.004199951819407916	0.1259985545822375	0.18899783187335623	0.251997109164475	4.464999510321132	0.16571588660722977	0.7399213525537132	0.03337042008801164	0.0907640711021137	0.6647005812431344	0.02102973657537136	0.030540776338799213	0.12565117397307776
Wdr31	0.08023029308395097	0.00015724977036601098	0.0101654987747719	0.00010521547948954513	0.001959980006572689	0.05879940019718067	0.08819910029577101	0.11759880039436134	0.01035025253759927	0.3105075761279781	0.4657613641919671	0.6210151522559562	5.280794958566029	0.12670399650833852	0.6690978259914019	0.007878542597310004	0.01509926897486559	0.08730653275042145	0.00483635156477725	0.005751246454506721	0.01490019535180143
Bspry	0.029298418966863835	0.0001899418079621666	0.0160929347085915	0.00013459238135951108	0.006483005385955759	0.19449016157867277	0.29173524236800913	0.38898032315734554	0.008363445437186577	0.2509033631155973	0.376355044673396	0.5018067262311946	1.2900568392715588	0.5492765574412879	0.7085979795786707	0.008840365547966135	0.011477223254983881	0.037845800325161334	0.006217586508263914	0.0076659506320371495	0.0221495918697695
Hdhd3	0.17691673918165107	0.00014501512133514635	0.03430489992204708	9.879251391070101e-05	0.0008196800483997763	0.024590401451993288	0.03688560217798993	0.049180802903986576	0.002879836820255786	0.08639510460767358	0.12959265691151037	0.17279020921534716	3.5133669849326683	0.1939042064686947	0.6812566372466795	0.008294847851898096	0.024217354378246694	0.18344241964173266	0.004788712125202016	0.007876153118186253	0.038750563048028625
Alad	0.29493421236207945	0.0003180411922810674	0.058873960312543175	0.00021326507068042213	0.0010783462173951537	0.03235038652185461	0.048525579782781915	0.06470077304370922	0.0036224006258159893	0.10867201877447968	0.16300802816171953	0.21734403754895937	3.3592185583645273	0.19961726325688478	0.6705580153024648	0.017261195776268827	0.04380527488885598	0.3092460660147275	0.010185667783744426	0.015484324211873313	0.06847088849316217
Pole3	0.1873554412863216	0.00044445278191246085	0.07306269276446292	0.00022024037069653702	0.0023722437889233026	0.07116731366769907	0.10675097050154861	0.14233462733539815	0.003014402595405847	0.0904320778621754	0.1356481167932631	0.1808641557243508	1.270696801686644	0.38996835246864575	0.49553153824091806	0.021873929598923952	0.0387359193146929	0.20735581647238233	0.010641443608988796	0.017217085957790458	0.08297350944580709
4933430I17Rik	0.7796102632755743	3.111163640213947e-05	0.17471767593412096	2.328510413650611e-05	3.9906653192868785e-05	0.0011971995957860636	0.0017957993936790954	0.0023943991915721273	0.00013327274422586752	0.003998182326776026	0.005997273490164039	0.007996364653552052	3.3396121589490497	0.2241089992838669	0.7484371389383058	0.009196126270852019	0.0793610499656537	0.7810102869136706	0.002795006445483985	0.01851959727955487	0.17576550562026375
Rgs3	0.07174164663475976	0.00011841667682263091	0.0160929347085915	7.857144392773714e-05	0.0016505988136221073	0.04951796440866322	0.07427694661299483	0.09903592881732644	0.004882356471985832	0.14647069415957498	0.21970604123936247	0.29294138831914995	2.957930438149226	0.224317888750469	0.6635167109563841	0.006046166923365989	0.012502915120494368	0.07707039709177815	0.0036966443238340865	0.005145008447607322	0.019628649685339672
Whrn	0.13033848342397247	0.00011769738827758148	0.05865913023312663	9.309221785323396e-05	0.0009030133325606428	0.027090399976819283	0.040635599965228926	0.054180799953638566	0.0015870030374344332	0.047610091123032994	0.07141513668454949	0.09522018224606599	1.7574524984412192	0.4500522692313126	0.7909454849897105	0.006599767306730891	0.018330230814888417	0.13563486589646365	0.004775741105726794	0.010055062826708192	0.06284828003652217
Atp6v1g1	0.4736495406854107	0.0010005338941781541	0.058659132064350944	0.0005382740664800508	0.002112392831058798	0.06337178493176394	0.09505767739764591	0.1267435698635279	0.009176304652608002	0.2752891395782401	0.41293370936736007	0.5505782791564802	4.344033229846055	0.12384500991907697	0.5379868384390846	0.04976052064487104	0.09238897930655801	0.5186735659234276	0.024808924312245795	0.03008824619803738	0.08288146505595323
Tmem268	0.24933078780443008	0.00015096147315803995	0.0732775219282673	0.00010093495189459252	0.0006054666352574597	0.01816399905772379	0.027245998586585687	0.03632799811544758	0.0013774340239480203	0.04132302071844061	0.061984531077660915	0.08264604143688122	2.2749957532545135	0.2938968050176967	0.6686139833103298	0.009286574170156098	0.031726345072554805	0.2561240540965419	0.005274848054539337	0.011869825028083394	0.07781959476352396
Sdcbp	0.2673669456417131	0.00015881735888279065	0.06289719398969101	0.00013132735455644346	0.0005940052107099841	0.017820156321299522	0.026730234481949285	0.035640312642599044	0.00208796841680995	0.0626390525042985	0.09395857875644775	0.125278105008597	3.515067509785492	0.23524670874602738	0.8269080626971315	0.00982045060614271	0.03388347571389689	0.27451372679143865	0.006538702894936866	0.012199450354009059	0.06880692494473097
Trim32	1.0787630242656938	0.00028584289164650795	0.4853951580485269	0.00017035436150273321	0.00026497283019232063	0.007949184905769619	0.011923777358654429	0.015898369811539238	0.0003509601582916948	0.010528804748750844	0.015793207123126266	0.021057609497501687	1.324513755002592	0.44995531653389015	0.5959720058856828	0.023650560366749798	0.12073923255066224	1.0916259543897866	0.012519897848108263	0.05620546207247568	0.4930611043161499
Cdk5rap2	1.112853165297174	0.00026655912158724204	0.10144015675269023	0.00017660476876650932	0.00023952766627218124	0.007185829988165437	0.010778744982248156	0.014371659976330874	0.0017409749197950218	0.052229247593850656	0.07834387139077598	0.10445849518770131	7.26836672727696	0.09115322660344131	0.6625350793283898	0.023123692124397632	0.1232804770011433	1.1248483257686	0.008961616162019822	0.018091230269761942	0.10938737134718315
Megf9	0.3247534995056704	1.792373041202535e-05	0.131936652161394	1.6809214422986214e-05	5.51918006713039e-05	0.001655754020139117	0.0024836310302086754	0.003311508040278234	0.00012740367553380107	0.003822110266014032	0.005733165399021048	0.007644220532028064	2.3083804837707094	0.40626706829094633	0.9378189716415625	0.004054102863597845	0.033281917819108185	0.32556006737421156	0.0020757811706483198	0.01395007986517378	0.1326930668104284
Kdm4c	0.200348938898718	0.0004912505233829405	0.024354231226691715	0.00032544350962850256	0.002451974670209167	0.073559240106275	0.11033886015941251	0.14711848021255	0.013362914501354633	0.400887435040639	0.6013311525609585	0.801774870081278	5.449858297359452	0.1215590726886927	0.6624797209117926	0.024109762941219505	0.042141167442104124	0.22245521245095032	0.014888500245549531	0.017080381055951787	0.03899918915997433
Dmac1	1.1781545961102386	0.0001801557399136084	0.16645629975776347	0.00012201677385368719	0.0001529134975226557	0.004587404925679671	0.006881107388519506	0.009174809851359341	0.0007330258694399241	0.021990776083197723	0.03298616412479659	0.043981552166395446	4.79372901225622	0.14128561761532044	0.6772849641771	0.019888554257214766	0.12592246790713624	1.186261604406351	0.007155317820993558	0.02213638479919227	0.1719470545811794
Lurap1l	0.368171484437915	9.09561407580624e-05	0.05061266471005512	7.32453304452321e-05	0.0002470483038547229	0.007411449115641687	0.01111717367346253	0.014822898231283374	0.0014471739606051722	0.04341521881815517	0.06512282822723275	0.08683043763631033	5.8578583136364495	0.13747035511814595	0.8052818626073863	0.007774741178491958	0.040910174777904304	0.37226451077202777	0.0038021665171359955	0.008357306341040958	0.05390870458009057
Zdhhc21	0.04274577041581326	9.677813053206518e-05	0.03261552774479185	6.526740180476159e-05	0.0022640399176490997	0.067921197529473	0.10188179629420949	0.135842395058946	0.0020011143868485675	0.06003343160545702	0.09005014740818554	0.12006686321091405	0.8838688625801505	0.7630118121049503	0.674402382500422	0.004782473578101066	0.008629592915524259	0.0471007862897562	0.0032631883586621904	0.006198585855693457	0.03555256082600612
Ttc39b	0.24422092851461707	0.0003566440848699425	0.018211966129067652	0.0003099797968196956	0.0014603338339555804	0.043810015018667416	0.06571502252800113	0.08762003003733483	0.01702066622696738	0.5106199868090213	0.7659299802135321	1.0212399736180426	11.65532553667116	0.07457168490773973	0.8691572634177742	0.018491193104293584	0.04047107667060912	0.2602699123337645	0.014131210518176979	0.015770287469793066	0.03216105698595395
Snapc3	0.314315298927557	0.00035585571540637376	0.03642393225813538	0.0002933184788633687	0.0011321616116700415	0.033964848350101245	0.05094727252515187	0.06792969670020249	0.008052905347633223	0.2415871604289967	0.36238074064349507	0.4831743208579934	7.112858504144523	0.11588342146377775	0.8242623798479956	0.01915666018256239	0.04744503708604252	0.3303288061208438	0.013563570871432945	0.01684172477466513	0.04962326380698697
Psip1	0.45524348148986693	0.000548026586288506	0.08089433003934243	0.00045000304702287445	0.0012038098480729247	0.03611429544218774	0.05417144316328161	0.07222859088437548	0.005562850286342917	0.1668855085902875	0.25032826288543125	0.333771017180575	4.621037363374294	0.1776946476522872	0.8211336060728494	0.02921363119788144	0.07018554453196947	0.4799046778728497	0.021059080416422776	0.028339570119963596	0.10114446715537179
Ccdc171	0.6150315091000715	0.00011129478857332644	0.07115849050779115	6.633810488036005e-05	0.000180957864640424	0.005428735939212719	0.00814310390881908	0.010857471878425439	0.0009322584614564961	0.027967753843694883	0.04195163076554233	0.055935507687389766	5.151798532265836	0.11569893485930813	0.5960576027929042	0.011158580576800406	0.06651141639580685	0.6200397745858712	0.003696799624694114	0.010101063770395317	0.07414370522740735
